QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 6,7010905019	 1,2314331532	 2,0805931091	
 6,7210937571	 1,2297904491	 2,0823192596	
 6,7410970123	 1,2277984619	 2,0843923092	
 6,7611002676	 1,2165451050	 2,0869505405	
 6,7811035228	 1,2100517750	 2,0892739296	
 6,8011067780	 1,2173867226	 2,0908081532	
 6,8211100332	 1,2222540379	 2,0925664902	
 6,8411132885	 1,2277615070	 2,0952236652	
 6,8611165437	 1,2353360653	 2,0975434780	
 6,8811197989	 1,2519264221	 2,0995044708	
 6,9011230542	 1,2594878674	 2,1015143394	
 6,9211263094	 1,2506282330	 2,1034836769	
 6,9411295646	 1,2645125389	 2,1054279804	
 6,9611328198	 1,2939012051	 2,1074020863	
 6,9811360751	 1,3250184059	 2,1095204353	
 7,0011393303	 1,3653624058	 2,1117937565	
 7,0211425855	 1,4004361629	 2,1140074730	
 7,0411458408	 1,4212787151	 2,1162569523	
 7,0611490960	 1,4276909828	 2,1182978153	
 7,0811523512	 1,4411067963	 2,1201050282	
 7,1011556065	 1,4608049393	 2,1218883991	
 7,1211588617	 1,4746725559	 2,1239304543	
 7,1411621169	 1,4896714687	 2,1266949177	
 7,1611653721	 1,4992630482	 2,1292161942	
 7,1811686274	 1,4937269688	 2,1313583851	
 7,2011718826	 1,4862084389	 2,1334743500	
 7,2211751378	 1,4853096008	 2,1352887154	
 7,2411783931	 1,5013968945	 2,1372139454	
 7,2611816483	 1,5179371834	 2,1394002438	
 7,2811849035	 1,5072774887	 2,1413850784	
 7,3011881587	 1,4783191681	 2,1433579922	
 7,3211914140	 1,4620137215	 2,1456956863	
 7,3411946692	 1,4874291420	 2,1478903294	
 7,3611979244	 1,5101909637	 2,1498811245	
 7,3812011797	 1,5065419674	 2,1521389484	
 7,4012044349	 1,4795601368	 2,1545219421	
 7,4212076901	 1,4503288269	 2,1565163136	
 7,4412109454	 1,4474701881	 2,1586143970	
 7,4612142006	 1,4505314827	 2,1608304977	
 7,4812174558	 1,4385640621	 2,1628749371	
 7,5012207110	 1,4027917385	 2,1648120880	
 7,5212239663	 1,3961160183	 2,1666288376	
 7,5412272215	 1,4281332493	 2,1684610844	
 7,5612304767	 1,4243519306	 2,1704196930	
 7,5812337320	 1,3799989223	 2,1724736691	
 7,6012369872	 1,3493096828	 2,1746003628	
 7,6212402424	 1,3388538361	 2,1769142151	
 7,6412434976	 1,3482880592	 2,1789491177	
 7,6612467529	 1,3352990150	 2,1809256077	
 7,6812500081	 1,3085150719	 2,1830213070	
 7,7012532633	 1,2975418568	 2,1850585938	
 7,7212565186	 1,2955212593	 2,1869862080	
 7,7412597738	 1,3097107410	 2,1889758110	
 7,7612630290	 1,3008773327	 2,1911931038	
 7,7812662843	 1,2824511528	 2,1933126450	
 7,8012695395	 1,2775468826	 2,1951067448	
 7,8212727947	 1,2732625008	 2,1970832348	
 7,8412760499	 1,2595450878	 2,1995639801	
 7,8612793052	 1,2448322773	 2,2019541264	
 7,8812825604	 1,2279117107	 2,2038006783	
 7,9012858156	 1,2205505371	 2,2056770325	
 7,9212890709	 1,2212693691	 2,2077786922	
 7,9412923261	 1,2166869640	 2,2097063065	
 7,9612955813	 1,2016153336	 2,2121250629	
 7,9812988365	 1,1870539188	 2,2147953510	
 8,0013020918	 1,1773407459	 2,2170042992	
 8,0213053470	 1,1683344841	 2,2190344334	
 8,0413086022	 1,1748182774	 2,2212743759	
 8,0613118575	 1,1830079556	 2,2236788273	
 8,0813151127	 1,1902391911	 2,2256553173	
 8,1013183679	 1,1875152588	 2,2277760506	
 8,1213216232	 1,1881482601	 2,2302377224	
 8,1413248784	 1,1984264851	 2,2322630882	
 8,1613281336	 1,2112677097	 2,2340488434	
 8,1813313888	 1,2191367149	 2,2360146046	
 8,2013346441	 1,2262356281	 2,2383737564	
 8,2213378993	 1,2501657009	 2,2406458855	
 8,2413411545	 1,2763702869	 2,2425901890	
 8,2613444098	 1,2931752205	 2,2445738316	
 8,2813476650	 1,3207507133	 2,2464048862	
 8,3013509202	 1,3583981991	 2,2484350204	
 8,3213541754	 1,3880574703	 2,2506046295	
 8,3413574307	 1,4189183712	 2,2526752949	
 8,3613606859	 1,4491689205	 2,2547316551	
 8,3813639411	 1,4779078960	 2,2569525242	
 8,4013671964	 1,5171122551	 2,2593104839	
 8,4213704516	 1,5572869778	 2,2615182400	
 8,4413737068	 1,5721786022	 2,2636163235	
 8,4613769621	 1,5891551971	 2,2656404972	
 8,4813802173	 1,6061973572	 2,2675681114	
 8,5013834725	 1,6301214695	 2,2693037987	
 8,5213867277	 1,6538572311	 2,2711634636	
 8,5413899830	 1,6369450092	 2,2731733322	
 8,5613932382	 1,6265523434	 2,2750890255	
 8,5813964934	 1,5941309929	 2,2769510746	
 8,6013997487	 1,5637457371	 2,2788560390	
 8,6214030039	 1,5678441525	 2,2809004784	
 8,6414062591	 1,5587460995	 2,2828483582	
 8,6614095144	 1,5446114540	 2,2845637798	
 8,6814127696	 1,5184462070	 2,2864067554	
 8,7014160248	 1,4996719360	 2,2884738445	
 8,7214192800	 1,4986515045	 2,2905540466	
 8,7414225353	 1,4915251732	 2,2925424576	
 8,7614257905	 1,4586472511	 2,2946572304	
 8,7814290457	 1,4140200615	 2,2970485687	
