QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 8,3013509202	 0,7061326504	 2,1281087399	
 8,3213541754	 0,6944954395	 2,1304690838	
 8,3413574307	 0,6915628910	 2,1325862408	
 8,3613606859	 0,7019114494	 2,1343791485	
 8,3813639411	 0,7102942467	 2,1363568306	
 8,4013671964	 0,7162570953	 2,1385037899	
 8,4213704516	 0,7232439518	 2,1405196190	
 8,4413737068	 0,7388043404	 2,1424722672	
 8,4613769621	 0,7530748844	 2,1443343163	
 8,4813802173	 0,7617378235	 2,1463716030	
 8,5013834725	 0,7736694813	 2,1485555172	
 8,5213867277	 0,7803606987	 2,1507680416	
 8,5413899830	 0,7886195183	 2,1532845497	
 8,5613932382	 0,7931160927	 2,1557903290	
 8,5813964934	 0,7965278625	 2,1580445766	
 8,6013997487	 0,8071446419	 2,1602630615	
 8,6214030039	 0,8143806458	 2,1622967720	
 8,6414062591	 0,8188843727	 2,1641027927	
 8,6614095144	 0,8280622959	 2,1660220623	
 8,6814127696	 0,8357071877	 2,1679234505	
 8,7014160248	 0,8326840401	 2,1698474884	
 8,7214192800	 0,8301913738	 2,1719837189	
 8,7414225353	 0,8384668827	 2,1742022038	
 8,7614257905	 0,8465504646	 2,1763217449	
 8,7814290457	 0,8458936214	 2,1781730652	
 8,8014323010	 0,8440196514	 2,1802258492	
 8,8214355562	 0,8462464809	 2,1823966503	
 8,8414388114	 0,8485198021	 2,1843636036	
 8,8614420666	 0,8437383175	 2,1863174438	
 8,8814453219	 0,8456504345	 2,1884846687	
 8,9014485771	 0,8532214165	 2,1906137466	
 8,9214518323	 0,8539378643	 2,1926021576	
 8,9414550876	 0,8538520336	 2,1946406364	
 8,9614583428	 0,8541131020	 2,1969163418	
 8,9814615980	 0,8577430248	 2,1993362904	
 9,0014648533	 0,8643031120	 2,2015643120	
 9,0214681085	 0,8666777611	 2,2035348415	
 9,0414713637	 0,8654832840	 2,2055661678	
 9,0614746189	 0,8682346344	 2,2077035904	
 9,0814778742	 0,8736217022	 2,2095870972	
 9,1014811294	 0,8736515045	 2,2119545937	
 9,1214843846	 0,8716714382	 2,2146272659	
 9,1414876399	 0,8739650249	 2,2168719769	
 9,1614908951	 0,8717155457	 2,2189927101	
 9,1814941503	 0,8667623997	 2,2212660313	
 9,2014974055	 0,8656680584	 2,2236371040	
 9,2215006608	 0,8627450466	 2,2257363796	
 9,2415039160	 0,8604717255	 2,2279679775	
 9,2615071712	 0,8552336693	 2,2301912308	
 9,2815104265	 0,8505773544	 2,2321093082	
 9,3015136817	 0,8495473862	 2,2340226173	
 9,3215169369	 0,8389294147	 2,2359776497	
 9,3415201922	 0,8288609982	 2,2382581234	
 9,3615234474	 0,8282375336	 2,2404468060	
 9,3815267026	 0,8328032494	 2,2424376011	
 9,4015299578	 0,8364832401	 2,2445356846	
 9,4215332131	 0,8305823803	 2,2465991974	
 9,4415364683	 0,8251225948	 2,2486257553	
 9,4615397235	 0,8339011669	 2,2505724430	
 9,4815429788	 0,8411288261	 2,2526323795	
 9,5015462340	 0,8341896534	 2,2548973560	
 9,5215494892	 0,8242595196	 2,2570657730	
 9,5415527444	 0,8291411400	 2,2592961788	
 9,5615559997	 0,8391714096	 2,2615742683	
 9,5815592549	 0,8274126053	 2,2636485100	
 9,6015625101	 0,8133172989	 2,2655057907	
 9,6215657654	 0,8144843578	 2,2674059868	
 9,6415690206	 0,8242750168	 2,2694540024	
 9,6615722758	 0,8213865757	 2,2714865208	
 9,6815755311	 0,8117103577	 2,2735309601	
 9,7015787863	 0,8168268204	 2,2755491734	
 9,7215820415	 0,8256638050	 2,2774946690	
 9,7415852967	 0,8252274990	 2,2794699669	
 9,7615885520	 0,8250534534	 2,2815370560	
 9,7815918072	 0,8290445805	 2,2835767269	
 9,8015950624	 0,8322191238	 2,2854399681	
 9,8215983177	 0,8376073837	 2,2873330116	
 9,8416015729	 0,8324694633	 2,2895479202	
 9,8616048281	 0,8295691013	 2,2916090488	
 9,8816080833	 0,8404624462	 2,2934865952	
 9,9016113386	 0,8407676220	 2,2957932949	
 9,9216145938	 0,8397257328	 2,2983050346	
 9,9416178490	 0,8494639397	 2,3006200790	
 9,9616211043	 0,8532464504	 2,3026442528	
 9,9816243595	 0,8482015133	 2,3044586182	
10,0016276147	 0,8499503136	 2,3062384129	
10,0216308700	 0,8571422100	 2,3084390163	
10,0416341252	 0,8627724648	 2,3106622696	
10,0616373804	 0,8669090271	 2,3125255108	
10,0816406356	 0,8657872677	 2,3145246506	
10,1016438909	 0,8635461330	 2,3167192936	
