QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 5,9409668031	 1,1834108829	 1,9451892376	
 5,9609700584	 1,1719679832	 1,9477474689	
 5,9809733136	 1,1645901203	 1,9500565529	
 6,0009765688	 1,1603832245	 1,9520533085	
 6,0209798241	 1,1580419540	 1,9541156292	
 6,0409830793	 1,1521387100	 1,9563198090	
 6,0609863345	 1,1389684677	 1,9582569599	
 6,0809895898	 1,1322450638	 1,9600009918	
 6,1009928450	 1,1334645748	 1,9621455669	
 6,1209961002	 1,1395001411	 1,9641184807	
 6,1409993554	 1,1476242542	 1,9659173489	
 6,1610026107	 1,1518025398	 1,9680976868	
 6,1810058659	 1,1595821381	 1,9698667526	
 6,2010091211	 1,1810874939	 1,9718205929	
 6,2210123764	 1,2132632732	 1,9743704796	
 6,2410156316	 1,2439048290	 1,9766998291	
 6,2610188868	 1,2742316723	 1,9789087772	
 6,2810221420	 1,3007676601	 1,9810485840	
 6,3010253973	 1,3235497475	 1,9831752777	
 6,3210286525	 1,3684201241	 1,9852542877	
 6,3410319077	 1,4051437378	 1,9872546196	
 6,3610351630	 1,4277219772	 1,9890511036	
 6,3810384182	 1,4623081684	 1,9908654690	
 6,4010416734	 1,4833915234	 1,9926559925	
 6,4210449287	 1,5069472790	 1,9945847988	
 6,4410481839	 1,5408813953	 1,9969511032	
 6,4610514391	 1,5726482868	 1,9989728928	
 6,4810546943	 1,6020858288	 2,0007157326	
 6,5010579496	 1,6449868679	 2,0029008389	
 6,5210612048	 1,6966998577	 2,0051741600	
 6,5410644600	 1,7259430885	 2,0072472095	
 6,5610677153	 1,7439973354	 2,0093739033	
 6,5810709705	 1,7570590973	 2,0115625858	
 6,6010742257	 1,7607557774	 2,0136976242	
 6,6210774809	 1,7526435852	 2,0157516003	
 6,6410807362	 1,7520868778	 2,0179247856	
 6,6610839914	 1,7338430882	 2,0200490952	
 6,6810872466	 1,7153596878	 2,0222592354	
 6,7010905019	 1,7055332661	 2,0246255398	
 6,7210937571	 1,6990280151	 2,0267701149	
 6,7410970123	 1,7084014416	 2,0289325714	
 6,7611002676	 1,6673707962	 2,0313668251	
 6,7811035228	 1,5957272053	 2,0336759090	
 6,8011067780	 1,5590178967	 2,0357167721	
 6,8211100332	 1,5399682522	 2,0376479626	
 6,8411132885	 1,5186405182	 2,0395672321	
 6,8611165437	 1,4965975285	 2,0415318012	
 6,8811197989	 1,4840006828	 2,0435249805	
 6,9011230542	 1,4893984795	 2,0457184315	
 6,9211263094	 1,4850604534	 2,0481896400	
 6,9411295646	 1,4673960209	 2,0506215096	
 6,9611328198	 1,4468765259	 2,0528018475	
 6,9811360751	 1,4262247086	 2,0546483994	
 7,0011393303	 1,3977801800	 2,0565295219	
 7,0211425855	 1,3835084438	 2,0586872101	
 7,0411458408	 1,4004433155	 2,0610308647	
 7,0611490960	 1,3972735405	 2,0630395412	
 7,0811523512	 1,3756310940	 2,0651483536	
 7,1011556065	 1,3613438606	 2,0675146580	
 7,1211588617	 1,3476753235	 2,0695459843	
 7,1411621169	 1,3359391689	 2,0717179775	
 7,1611653721	 1,3160169125	 2,0739364624	
 7,1811686274	 1,2988162041	 2,0757365227	
 7,2011718826	 1,2806272507	 2,0778834820	
 7,2211751378	 1,2707412243	 2,0805788040	
 7,2411783931	 1,2712848186	 2,0821487904	
 7,2611816483	 1,2556147575	 2,0839774609	
 7,2811849035	 1,2411212921	 2,0869112015	
 7,3011881587	 1,2341868877	 2,0892059803	
 7,3211914140	 1,2258541584	 2,0908856392	
 7,3411946692	 1,2264502048	 2,0924878120	
 7,3611979244	 1,2297952175	 2,0944917202	
 7,3812011797	 1,2207984924	 2,0968043804	
 7,4012044349	 1,2231290340	 2,0991015434	
 7,4212076901	 1,2298619747	 2,1012187004	
 7,4412109454	 1,2268304825	 2,1031332016	
 7,4612142006	 1,2335634232	 2,1051371098	
 7,4812174558	 1,2474048138	 2,1071171761	
