QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 8,9014485771	 0,8656156063	 2,3344755173	
 8,9214518323	 0,8643031120	 2,3365175724	
 8,9414550876	 0,8556187153	 2,3388183117	
 8,9614583428	 0,8563780785	 2,3409652710	
 8,9814615980	 0,8594501019	 2,3429989815	
 9,0014648533	 0,8653354645	 2,3449897766	
 9,0214681085	 0,8653771877	 2,3471856117	
 9,0414713637	 0,8577573299	 2,3493587971	
 9,0614746189	 0,8621907234	 2,3514914513	
 9,0814778742	 0,8589327335	 2,3536229134	
 9,1014811294	 0,8502328396	 2,3557722569	
 9,1214843846	 0,8439469337	 2,3580944538	
 9,1414876399	 0,8443737030	 2,3602604866	
 9,1614908951	 0,8516216278	 2,3624110222	
 9,1814941503	 0,8629715443	 2,3646008968	
 9,2014974055	 0,8706438541	 2,3666191101	
 9,2215006608	 0,8702814579	 2,3685193062	
 9,2415039160	 0,8711421490	 2,3704445362	
 9,2615071712	 0,8677947521	 2,3725473881	
 9,2815104265	 0,8646821976	 2,3747897148	
 9,3015136817	 0,8532643318	 2,3770117760	
 9,3215169369	 0,8360671997	 2,3789262772	
 9,3415201922	 0,8350968361	 2,3809170723	
 9,3615234474	 0,8343005180	 2,3829948902	
 9,3815267026	 0,8260643482	 2,3849141598	
 9,4015299578	 0,8117389679	 2,3868048191	
 9,4215332131	 0,8016896248	 2,3888802528	
 9,4415364683	 0,7981824875	 2,3911869526	
 9,4615397235	 0,7832527161	 2,3933303356	
 9,4815429788	 0,7705628872	 2,3953104019	
 9,5015462340	 0,7747304440	 2,3973572254	
 9,5215494892	 0,7816362381	 2,3992919922	
 9,5415527444	 0,7830703259	 2,4011826515	
 9,5615559997	 0,7881057262	 2,4031507969	
 9,5815592549	 0,7908117771	 2,4051296711	
 9,6015625101	 0,7944107056	 2,4071681499	
 9,6215657654	 0,7964050770	 2,4092030525	
 9,6415690206	 0,7935237885	 2,4111998081	
 9,6615722758	 0,8018982410	 2,4132120609	
 9,6815755311	 0,8152675629	 2,4153399467	
 9,7015787863	 0,8140778542	 2,4173688889	
 9,7215820415	 0,8083999157	 2,4193739891	
 9,7415852967	 0,8090460300	 2,4214518070	
 9,7615885520	 0,8158624172	 2,4234592915	
 9,7815918072	 0,8210766315	 2,4254405499	
 9,8015950624	 0,8185219765	 2,4274349213	
 9,8215983177	 0,8162677288	 2,4296104908	
 9,8416015729	 0,8226537704	 2,4317562580	
 9,8616048281	 0,8277988434	 2,4337661266	
 9,8816080833	 0,8339834213	 2,4359607697	
 9,9016113386	 0,8416461945	 2,4380838871	
 9,9216145938	 0,8392012119	 2,4400007725	
 9,9416178490	 0,8339822292	 2,4419963360	
 9,9616211043	 0,8351242542	 2,4439859390	
 9,9816243595	 0,8343088627	 2,4460005760	
10,0016276147	 0,8340632915	 2,4481558800	
10,0216308700	 0,8398449421	 2,4501740932	
10,0416341252	 0,8432996273	 2,4521052837	
10,0616373804	 0,8413279057	 2,4541366100	
10,0816406356	 0,8353292942	 2,4562704563	
10,1016438909	 0,8352327347	 2,4582970142	
10,1216471461	 0,8419930935	 2,4603271484	
10,1416504013	 0,8494520187	 2,4623954296	
10,1616536566	 0,8486449718	 2,4644064903	
10,1816569118	 0,8544468880	 2,4665319920	
10,2016601670	 0,8647310734	 2,4687349796	
10,2216634222	 0,8716905117	 2,4707782269	
10,2416666775	 0,8818137646	 2,4727451801	
10,2616699327	 0,8863902092	 2,4746429920	
10,2816731879	 0,8992123604	 2,4765193462	
10,3016764432	 0,9172213078	 2,4786746502	
10,3216796984	 0,9241855145	 2,4807965755	
10,3416829536	 0,9362709522	 2,4826776981	
10,3616862089	 0,9434592724	 2,4847686291	
10,3816894641	 0,9396648407	 2,4870240688	
10,4016927193	 0,9276318550	 2,4890792370	
10,4216959745	 0,9191489220	 2,4911546707	
10,4416992298	 0,9202897549	 2,4933302402	
10,4617024850	 0,9145641327	 2,4953842163	
10,4817057402	 0,8969902992	 2,4974656105	
10,5017089955	 0,8787560463	 2,4997019768	
10,5217122507	 0,8687758446	 2,5018656254	
10,5417155059	 0,8449816704	 2,5040328503	
10,5617187611	 0,8207833767	 2,5062620640	
10,5817220164	 0,8145868778	 2,5082659721	
10,6017252716	 0,8032584190	 2,5101602077	
10,6217285268	 0,7929587364	 2,5121295452	
