QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 7,1211588617	 0,3352892399	 2,1478641033	
 7,1411621169	 0,3500998020	 2,1499896049	
 7,1611653721	 0,3683960438	 2,1523892879	
 7,1811686274	 0,3854548931	 2,1547222137	
 7,2011718826	 0,4016458988	 2,1568334103	
 7,2211751378	 0,4196143150	 2,1589839458	
 7,2411783931	 0,4360330105	 2,1611201763	
 7,2611816483	 0,4498386383	 2,1631276608	
 7,2811849035	 0,4644966125	 2,1650564671	
 7,3011881587	 0,4815900326	 2,1667504311	
 7,3211914140	 0,4981446266	 2,1684145927	
 7,3411946692	 0,5123591423	 2,1704208851	
 7,3611979244	 0,5244624615	 2,1725022793	
 7,3812011797	 0,5362749100	 2,1745967865	
 7,4012044349	 0,5536592007	 2,1767318249	
 7,4212076901	 0,5695164204	 2,1786797047	
 7,4412109454	 0,5806958675	 2,1806287766	
 7,4612142006	 0,5931854248	 2,1826660633	
 7,4812174558	 0,6032156944	 2,1846401691	
 7,5012207110	 0,6114530563	 2,1865773201	
 7,5212239663	 0,6220090389	 2,1885669231	
 7,5412272215	 0,6346583366	 2,1906459332	
 7,5612304767	 0,6425237656	 2,1927416325	
 7,5812337320	 0,6534826756	 2,1946406364	
 7,6012369872	 0,6681370735	 2,1965050697	
 7,6212402424	 0,6863939762	 2,1986937523	
 7,6412434976	 0,7075464725	 2,2010123730	
 7,6612467529	 0,7284438610	 2,2030103207	
 7,6812500081	 0,7464373112	 2,2051250935	
 7,7012532633	 0,7646191120	 2,2073745728	
 7,7212565186	 0,7856285572	 2,2091102600	
 7,7412597738	 0,8115756512	 2,2110986710	
 7,7612630290	 0,8427071571	 2,2136294842	
 7,7812662843	 0,8744692802	 2,2161817551	
 7,8012695395	 0,9109783173	 2,2184276581	
 7,8212727947	 0,9520351887	 2,2205042839	
 7,8412760499	 0,9934473038	 2,2228717804	
 7,8612793052	 1,0474884510	 2,2249794006	
 7,8812825604	 1,1152780056	 2,2269105911	
 7,9012858156	 1,1667346954	 2,2292482853	
 7,9212890709	 1,2206482887	 2,2313022614	
 7,9412923261	 1,2686359882	 2,2331309319	
 7,9612955813	 1,3010585308	 2,2350931168	
 7,9812988365	 1,3102090359	 2,2372186184	
 8,0013020918	 1,2934720516	 2,2394967079	
 8,0213053470	 1,2650549412	 2,2416257858	
 8,0413086022	 1,2269222736	 2,2437119484	
 8,0613118575	 1,1833453178	 2,2456586361	
 8,0813151127	 1,1258769035	 2,2476482391	
 8,1013183679	 1,0532701015	 2,2496736050	
 8,1213216232	 0,9612238407	 2,2516322136	
 8,1413248784	 0,8806037903	 2,2536945343	
 8,1613281336	 0,8136880398	 2,2558772564	
 8,1813313888	 0,7431948185	 2,2580718994	
 8,2013346441	 0,6729388237	 2,2602880001	
 8,2213378993	 0,6082379818	 2,2625541687	
 8,2413411545	 0,5532085896	 2,2645854950	
 8,2613444098	 0,5052506924	 2,2663772106	
 8,2813476650	 0,4598271847	 2,2683250904	
 8,3013509202	 0,4181814194	 2,2704434395	
 8,3213541754	 0,3851318359	 2,2723591328	
 8,3413574307	 0,3493285179	 2,2741341591	
 8,3613606859	 0,3189599514	 2,2760069370	
 8,3813639411	 0,2992641926	 2,2779345512	
 8,4013671964	 0,2832722664	 2,2798275948	
 8,4213704516	 0,2765989304	 2,2817218304	
 8,4413737068	 0,2771472931	 2,2836256027	
 8,4613769621	 0,2831315994	 2,2855317593	
 8,4813802173	 0,2924883366	 2,2874426842	
 8,5013834725	 0,3023636341	 2,2894847393	
 8,5213867277	 0,3162038326	 2,2915482521	
 8,5413899830	 0,3299069405	 2,2934877872	
 8,5613932382	 0,3409361839	 2,2956645489	
 8,5813964934	 0,3525960445	 2,2981274128	
 8,6013997487	 0,3669095039	 2,3005414009	
 8,6214030039	 0,3806662560	 2,3024868965	
 8,6414062591	 0,3909564018	 2,3042762280	
 8,6614095144	 0,4046463966	 2,3060810566	
 8,6814127696	 0,4166555405	 2,3080456257	
 8,7014160248	 0,4284822941	 2,3102307320	
 8,7214192800	 0,4398882389	 2,3121154308	
 8,7414225353	 0,4491066933	 2,3139548302	
 8,7614257905	 0,4620754719	 2,3160791397	
 8,7814290457	 0,4752695560	 2,3182356358	
 8,8014323010	 0,4908120632	 2,3203051090	
 8,8214355562	 0,5046653748	 2,3224103451	
 8,8414388114	 0,5121922493	 2,3244643211	
 8,8614420666	 0,5216574669	 2,3266029358	
 8,8814453219	 0,5347394943	 2,3286950588	
 8,9014485771	 0,5485689640	 2,3307919502	
 8,9214518323	 0,5583536625	 2,3329412937	
 8,9414550876	 0,5715680122	 2,3348176479	
 8,9614583428	 0,5894708633	 2,3369276524	
 8,9814615980	 0,6007754803	 2,3392522335	
 9,0014648533	 0,6125533581	 2,3413014412	
 9,0214681085	 0,6282424927	 2,3432326317	
 9,0414713637	 0,6449699402	 2,3452293873	
 9,0614746189	 0,6648612022	 2,3474192619	
 9,0814778742	 0,6874132156	 2,3495423794	
 9,1014811294	 0,7062947750	 2,3516762257	
 9,1214843846	 0,7318294048	 2,3538386822	
 9,1414876399	 0,7611465454	 2,3558950424	
 9,1614908951	 0,7862639427	 2,3580884933	
 9,1814941503	 0,8108675480	 2,3602819443	
 9,2014974055	 0,8460128307	 2,3624753952	
 9,2215006608	 0,8812654018	 2,3646116257	
