QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 4,1006673220	 0,5674839020	 1,7114043236	
 4,1206705773	 0,5543601513	 1,7133140564	
 4,1406738325	 0,5451524258	 1,7152404785	
 4,1606770877	 0,5336499214	 1,7175137997	
 4,1806803430	 0,5219268799	 1,7197418213	
 4,2006835982	 0,5090785027	 1,7218172550	
 4,2206868534	 0,4993426800	 1,7237532139	
 4,2406901086	 0,4901707172	 1,7257428169	
 4,2606933639	 0,4765129089	 1,7278361320	
 4,2806966191	 0,4665768147	 1,7299044132	
 4,3006998743	 0,4593324661	 1,7319560051	
 4,3207031296	 0,4476976395	 1,7340505123	
 4,3407063848	 0,4338610172	 1,7360687256	
 4,3607096400	 0,4235732555	 1,7380964756	
 4,3807128952	 0,4146242142	 1,7402279377	
 4,4007161505	 0,4029738903	 1,7422628403	
 4,4207194057	 0,3928232193	 1,7442095280	
 4,4407226609	 0,3849649429	 1,7463505268	
 4,4607259162	 0,3764307499	 1,7486047745	
 4,4807291714	 0,3698265553	 1,7505860329	
 4,5007324266	 0,3691232204	 1,7526447773	
 4,5207356819	 0,3714478016	 1,7547750473	
 4,5407389371	 0,3719890118	 1,7568778992	
 4,5607421923	 0,3774738312	 1,7589473724	
 4,5807454475	 0,3849875927	 1,7610001564	
 4,6007487028	 0,3967976570	 1,7631042004	
 4,6207519580	 0,4126477242	 1,7653071880	
 4,6407552132	 0,4269134998	 1,7674732208	
 4,6607584685	 0,4454970360	 1,7694902420	
 4,6807617237	 0,4605197906	 1,7715930939	
 4,7007649789	 0,4705715179	 1,7735433578	
 4,7207682341	 0,4862928391	 1,7755532265	
 4,7407714894	 0,5066049099	 1,7777228355	
 4,7607747446	 0,5216991901	 1,7798829079	
 4,7807779998	 0,5349302292	 1,7821037769	
 4,8007812551	 0,5496656895	 1,7842185497	
 4,8207845103	 0,5614340305	 1,7864465714	
 4,8407877655	 0,5756568909	 1,7885589600	
 4,8607910208	 0,5871880054	 1,7902791500	
 4,8807942760	 0,5968832970	 1,7922079563	
 4,9007975312	 0,6072700024	 1,7945456505	
 4,9208007864	 0,6175744534	 1,7967057228	
 4,9408040417	 0,6271493435	 1,7986762524	
 4,9608072969	 0,6377625465	 1,8006551266	
 4,9808105521	 0,6479001045	 1,8026864529	
 5,0008138074	 0,6553435326	 1,8047559261	
 5,0208170626	 0,6647717953	 1,8066430092	
 5,0408203178	 0,6755936146	 1,8087291718	
 5,0608235731	 0,6849956512	 1,8106997013	
 5,0808268283	 0,6944668293	 1,8127036095	
 5,1008300835	 0,7077515125	 1,8148970604	
 5,1208333387	 0,7161140442	 1,8169760704	
 5,1408365940	 0,7157778740	 1,8190801144	
 5,1608398492	 0,7204496861	 1,8212807178	
 5,1808431044	 0,7322824001	 1,8234133720	
 5,2008463597	 0,7332742214	 1,8253707886	
 5,2208496149	 0,7192289829	 1,8274223804	
 5,2408528701	 0,7110309601	 1,8294060230	
 5,2608561253	 0,7064342499	 1,8311905861	
 5,2808593806	 0,6913220882	 1,8330001831	
 5,3008626358	 0,6851816177	 1,8349051476	
 5,3208658910	 0,6810069084	 1,8368625641	
 5,3408691463	 0,6709635258	 1,8388259411	
 5,3608724015	 0,6609189510	 1,8408358097	
 5,3808756567	 0,6503713131	 1,8429040909	
 5,4008789120	 0,6368744373	 1,8448793888	
 5,4208821672	 0,6279122829	 1,8467223644	
 5,4408854224	 0,6237077713	 1,8487167358	
 5,4608886776	 0,6133139133	 1,8508780003	
 5,4808919329	 0,5992388725	 1,8529987335	
 5,5008951881	 0,5882477760	 1,8551409245	
 5,5208984433	 0,5780184269	 1,8572807312	
 5,5409016986	 0,5653548241	 1,8592572212	
 5,5609049538	 0,5570876598	 1,8612194061	
 5,5809082090	 0,5458688736	 1,8634009361	
 5,6009114642	 0,5329191685	 1,8654716015	
 5,6209147195	 0,5220282078	 1,8673038483	
 5,6409179747	 0,5110573769	 1,8693280220	
 5,6609212299	 0,5044770241	 1,8715417385	
 5,6809244852	 0,4915845394	 1,8736302853	
 5,7009277404	 0,4789984226	 1,8756759167	
 5,7209309956	 0,4710650444	 1,8777966499	
 5,7409342509	 0,4609823227	 1,8797898293	
 5,7609375061	 0,4578423500	 1,8816792965	
 5,7809407613	 0,4508709908	 1,8838310242	
 5,8009440165	 0,4433190823	 1,8860292435	
 5,8209472718	 0,4405355453	 1,8878889084	
 5,8409505270	 0,4424595833	 1,8898236752	
 5,8609537822	 0,4482209682	 1,8922507763	
 5,8809570375	 0,4550170898	 1,8945515156	
 5,9009602927	 0,4659914970	 1,8967020512	
 5,9209635479	 0,4785060883	 1,8988347054	
 5,9409668031	 0,4921936989	 1,9008028507	
 5,9609700584	 0,5027318001	 1,9028377533	
 5,9809733136	 0,5171585083	 1,9047021866	
 6,0009765688	 0,5349624157	 1,9066262245	
 6,0209798241	 0,5484271049	 1,9087028503	
 6,0409830793	 0,5651617050	 1,9108033180	
 6,0609863345	 0,5804336071	 1,9129943848	
 6,0809895898	 0,5886769295	 1,9150948524	
 6,1009928450	 0,5964756012	 1,9172525406	
 6,1209961002	 0,6108307838	 1,9195914268	
 6,1409993554	 0,6240057945	 1,9219028950	
 6,1610026107	 0,6304001808	 1,9240009785	
 6,1810058659	 0,6418240070	 1,9259059429	
 6,2010091211	 0,6536722183	 1,9277691841	
 6,2210123764	 0,6658983231	 1,9297146797	
 6,2410156316	 0,6766796112	 1,9317257404	
 6,2610188868	 0,6883978844	 1,9336819649	
 6,2810221420	 0,7017874718	 1,9354617596	
 6,3010253973	 0,7115161419	 1,9374084473	
 6,3210286525	 0,7256233692	 1,9397366047	
 6,3410319077	 0,7392740250	 1,9420027733	
 6,3610351630	 0,7501316071	 1,9440066814	
