DT9824(00).Ain 0(X)	DT9824(00).Ain 0(Y)	DT9824(00).Ain 1(X)	DT9824(00).Ain 1(Y)
690	1,83876514434814	690	2,6329505443573
691	1,76708936691284	691	2,63511180877686
692	1,68310761451721	692	2,63727188110352
693	1,57788395881653	693	2,63948917388916
694	1,46422147750854	694	2,64177799224854
695	1,36133790016174	695	2,64398097991943
696	1,26295566558838	696	2,6460325717926
697	1,16923689842224	697	2,64820218086243
698	1,08687162399292	698	2,65010952949524
699	1,00466847419739	699	2,65102863311768
700	0,922071933746338	700	2,65232682228088
701	0,843228101730347	701	2,65453934669495
702	0,769582986831665	702	2,65663027763367
703	0,704973936080933	703	2,65857219696045
704	0,647696256637573	704	2,66066908836365
705	0,601013898849487	705	2,6628851890564
706	0,571475028991699	706	2,66478896141052
707	0,554962158203125	707	2,66666293144226
708	0,547728538513184	708	2,66867518424988
709	0,549534559249878	709	2,67040729522705
710	0,560410022735596	710	2,67218470573425
711	0,574381351470947	711	2,67418265342712
712	0,588284730911255	712	2,67625451087952
713	0,604692697525024	713	2,67817854881287
714	0,621664524078369	714	2,68015384674072
715	0,639539957046509	715	2,68218755722046
716	0,658621788024902	716	2,68413782119751
717	0,678278207778931	717	2,68610715866089
718	0,696083307266235	718	2,68802762031555
719	0,715383291244507	719	2,68999695777893
720	0,737755298614502	720	2,69197463989258
721	0,758981704711914	721	2,69403100013733
722	0,777066946029663	722	2,69621253013611
723	0,799503326416016	723	2,69824385643005
724	0,821214914321899	724	2,70021438598633
725	0,841743946075439	725	2,70218253135681
726	0,867598056793213	726	2,70419359207153
727	0,895358324050903	727	2,70607590675354
728	0,923812389373779	728	2,70799517631531
729	0,951031446456909	729	2,71041035652161
730	0,980781316757202	730	2,71280169487
731	1,01356029510498	731	2,71486043930054
732	1,04534506797791	732	2,71696448326111
733	1,08089685440063	733	2,71906495094299
734	1,12063646316528	734	2,72090673446655
735	1,1592173576355	735	2,72257089614868
736	1,20164275169373	736	2,72441506385803
737	1,25056743621826	737	2,7264404296875
738	1,30417943000793	738	2,7283763885498
739	1,3675332069397	739	2,73019075393677
740	1,44633650779724	740	2,73226380348206
741	1,54028654098511	741	2,73480176925659
742	1,65279865264893	742	2,73698329925537
743	1,77611947059631	743	2,73901700973511
744	1,89949512481689	744	2,74104237556458
745	2,01446890830994	745	2,74251341819763
746	2,11045384407043	746	2,7440619468689
747	2,17982888221741	747	2,7459192276001
748	2,22146511077881	748	2,74792313575745
749	2,24018335342407	749	2,75007605552673
750	2,21242189407349	750	2,75208473205566
751	2,14595198631287	751	2,75417447090149
752	2,04890251159668	752	2,75614857673645
753	1,9171929359436	753	2,75806784629822
754	1,76965713500977	754	2,76035904884338
755	1,61391973495483	755	2,7623987197876
756	1,45494341850281	756	2,76434540748596
757	1,29058122634888	757	2,76707530021667
758	1,13039016723633	758	2,76991844177246
759	0,976197719573975	759	2,77250409126282
760	0,82776665687561	760	2,77488589286804
761	0,699892044067383	761	2,77699708938599
762	0,597773790359497	762	2,77916312217712
763	0,525426864624023	763	2,78100252151489
764	0,483342409133911	764	2,78303384780884
765	0,463348627090454	765	2,78555274009705
766	0,457186698913574	766	2,78766512870789
767	0,461897850036621	767	2,78959035873413
768	0,472992658615112	768	2,79147744178772
769	0,48662543296814	769	2,79328107833862
770	0,502883195877075	770	2,79543399810791
771	0,517809391021729	771	2,79759645462036
772	0,53228497505188	772	2,7996301651001
773	0,550799369812012	773	2,80147433280945
774	0,573493242263794	774	2,80338406562805
775	0,593962669372559	775	2,80539989471436
776	0,618462562561035	776	2,80761122703552
777	0,647457838058472	777	2,80994415283203
778	0,675102472305298	778	2,81159639358521
779	0,703076124191284	779	2,81316518783569
780	0,733977556228638	780	2,81502842903137
781	0,766574144363403	781	2,81699538230896
782	0,796966552734375	782	2,81891703605652
783	0,829979181289673	783	2,82079100608826
784	0,862792730331421	784	2,82263398170471
785	0,89789867401123	785	2,82427906990051
786	0,932568311691284	786	2,82631874084473
787	0,966391563415527	787	2,82859563827515
788	1,00793957710266	788	2,830730676651
789	1,04771137237549	789	2,83281326293945
790	1,08462333679199	790	2,83477783203125
791	1,13245487213135	791	2,83669352531433
792	1,18163347244263	792	2,83869028091431
793	1,22809290885925	793	2,84059882164001
794	1,27900004386902	794	2,84250736236572
795	1,33509278297424	795	2,84459829330444
796	1,39978647232056	796	2,84677386283875
797	1,4771580696106	797	2,84871697425842
798	1,56130790710449	798	2,85032868385315
799	1,65897846221924	799	2,85216331481934
800	1,79524302482605	800	2,85450220108032
801	1,9790780544281	801	2,85674929618835
802	2,19982385635376	802	2,85849332809448
803	2,43742108345032	803	2,86018848419189
804	2,67329812049866	804	2,86193132400513
805	2,88320422172546	805	2,86359310150146
806	3,03383111953735	806	2,86544442176819
807	3,0618143081665	807	2,86759614944458
808	2,94591069221497	808	2,86925435066223
809	2,6972770690918	809	2,87079572677612
810	2,31465816497803	810	2,87289500236511
811	1,85112595558167	811	2,87496209144592
812	1,39253377914429	812	2,87690281867981
813	0,985566377639771	813	2,87908792495728
814	0,67206859588623	814	2,88117170333862
815	0,490188598632813	815	2,88318157196045
816	0,418295860290527	816	2,8853702545166
817	0,402373075485229	817	2,88726568222046
818	0,40468692779541	818	2,8892719745636
819	0,412355661392212	819	2,89134740829468
820	0,422321557998657	820	2,89338946342468
821	0,434186458587646	821	2,89563894271851
822	0,446285009384155	822	2,89764404296875
823	0,457240343093872	823	2,89953589439392
824	0,469292402267456	824	2,90180087089539
825	0,483448505401611	825	2,90387749671936
826	0,498063564300537	826	2,90585041046143
827	0,513318777084351	827	2,90774464607239
828	0,527940988540649	828	2,9092812538147
829	0,542826652526855	829	2,91123270988464
830	0,560387372970581	830	2,91314959526062
831	0,580620765686035	831	2,91442632675171
832	0,601910352706909	832	2,91651964187622
833	0,623735189437866	833	2,91848182678223
834	0,649433135986328	834	2,91985750198364
835	0,679597854614258	835	2,92171716690063
836	0,710519552230835	836	2,92363166809082
837	0,743391513824463	837	2,92564630508423
838	0,781317949295044	838	2,92768597602844
839	0,823373794555664	839	2,92987465858459
840	0,869895219802856	840	2,93185949325562
841	0,92403769493103	841	2,93388247489929
842	0,977015495300293	842	2,93607592582703
843	1,0322368144989	843	2,93807983398438
844	1,09878778457642	844	2,94011831283569
845	1,16773962974548	845	2,94257760047913
846	1,24240159988403	846	2,94479012489319
847	1,32961273193359	847	2,94631719589233
848	1,42085671424866	848	2,94803023338318
849	1,5151059627533	849	2,95011281967163
850	1,62264704704285	850	2,95218467712402
851	1,75363183021545	851	2,95437097549438
852	1,91228270530701	852	2,95661091804504
853	2,11670637130737	853	2,95859575271606
854	2,36600518226624	854	2,96061158180237
855	2,66808748245239	855	2,96238780021667
856	3,05232167243958	856	2,96414375305176
857	3,48247528076172	857	2,96622037887573
858	3,75234365463257	858	2,96804308891296
859	3,68187189102173	859	2,96978116035461
860	3,31743240356445	860	2,9718542098999
861	2,73245215415955	861	2,97390818595886
862	2,00706481933594	862	2,97580361366272
863	1,32591366767883	863	2,97780871391296
864	0,868152379989624	864	2,97982573509216
865	0,630807876586914	865	2,98181653022766
866	0,507749319076538	866	2,98375248908997
867	0,439999103546143	867	2,98572301864624
868	0,404778718948364	868	2,98773884773254
869	0,389270782470703	869	2,98986315727234
870	0,383975505828857	870	2,99193620681763
871	0,387164354324341	871	2,99390435218811
872	0,397144556045532	872	2,99602627754211
873	0,408980846405029	873	2,9979944229126
874	0,421104431152344	874	2,99978137016296
875	0,434243679046631	875	3,00162672996521
876	0,448616743087769	876	3,00359964370728
877	0,464465618133545	877	3,00554752349854
878	0,479971170425415	878	3,00749182701111
879	0,495994091033936	879	3,00949573516846
880	0,515153408050537	880	3,01151752471924
881	0,533435344696045	881	3,0136775970459
882	0,553288459777832	882	3,01576614379883
883	0,574409961700439	883	3,01770687103271
884	0,596039295196533	884	3,01969408988953
885	0,622828006744385	885	3,0217182636261
886	0,649689435958862	886	3,02355885505676
887	0,679012537002563	887	3,0250346660614
888	0,716508626937866	888	3,0274772644043
889	0,759567022323608	889	3,02809119224548
890	0,806760787963867	890	3,02874326705933
891	0,864543914794922	891	3,03154706954956
892	0,932232141494751	892	3,03247690200806
893	1,01421236991882	893	3,03535103797913
894	1,11485123634338	894	3,03973436355591
895	1,23284578323364	895	3,0422031879425
896	1,38931512832642	896	3,04434299468994
897	1,60431981086731	897	3,04633975028992
898	1,90992832183838	898	3,04801106452942
899	2,28804349899292	899	3,04985761642456
900	2,65324354171753	900	3,05185914039612
901	2,95333504676819	901	3,05378437042236
902	3,15107107162476	902	3,05575251579285
903	3,2064962387085	903	3,05769324302673
904	3,12702298164368	904	3,05972218513489
905	2,98558235168457	905	3,06175470352173
906	2,83285021781921	906	3,06379079818726
907	2,65377879142761	907	3,06593894958496
908	2,42523908615112	908	3,06788802146912
909	2,16624021530151	909	3,06978702545166
910	1,88189506530762	910	3,07183861732483
911	1,58392548561096	911	3,07384014129639
912	1,31169319152832	912	3,07573199272156
913	1,08138680458069	913	3,077712059021
914	0,901926755905151	914	3,07974934577942
915	0,765944719314575	915	3,08171033859253
916	0,663626194000244	916	3,08374047279358
917	0,582765340805054	917	3,08587312698364
918	0,518831014633179	918	3,08789253234863
919	0,471899509429932	919	3,08987379074097
920	0,439149141311646	920	3,09187173843384
921	0,420513153076172	921	3,09383273124695
922	0,415432453155518	922	3,09583425521851
923	0,41982889175415	923	3,097904920578
924	0,431325435638428	924	3,0998682975769
925	0,449278354644775	925	3,10179710388184
926	0,471056699752808	926	3,10384631156921
927	0,49472451210022	927	3,10586810112
928	0,520138740539551	928	3,10794115066528
929	0,548619031906128	929	3,10996770858765
930	0,580960512161255	930	3,11182618141174
931	0,613483190536499	931	3,11386585235596
932	0,65144419670105	932	3,11607122421265
933	0,696940422058105	933	3,11808586120605
934	0,743921995162964	934	3,1200110912323
935	0,795967578887939	935	3,12213063240051
936	0,85701584815979	936	3,12421441078186
937	0,928777456283569	937	3,1262993812561
938	1,01365089416504	938	3,12846064567566
939	1,11716270446777	939	3,13030004501343
940	1,24552130699158	940	3,13216328620911
941	1,40340805053711	941	3,13415288925171
942	1,59540057182312	942	3,13612818717957
943	1,85188293457031	943	3,13808441162109
944	2,24924564361572	944	3,14004182815552
945	2,76685118675232	945	3,14207434654236
946	3,26404690742493	946	3,14393520355225
947	3,61269474029541	947	3,14591765403748
948	3,75406503677368	948	3,14798474311829
949	3,65968465805054	949	3,15000414848328
950	3,30875992774963	950	3,15198063850403
951	2,8390908241272	951	3,15389633178711
952	2,4112606048584	952	3,15584301948547
953	2,06348896026611	953	3,15789937973022
954	1,78969740867615	954	3,15973281860352
955	1,57347559928894	955	3,16143035888672
956	1,40119791030884	956	3,16338419914246
957	1,25353574752808	957	3,16530823707581
958	1,12252593040466	958	3,16723108291626
959	1,00086688995361	959	3,1691586971283
960	0,893328189849854	960	3,17105650901794
961	0,802599191665649	961	3,17304968833923
962	0,723142623901367	962	3,17502737045288
963	0,656498670578003	963	3,17696094512939
964	0,60401439666748	964	3,17923307418823
965	0,563000440597534	965	3,18157196044922
966	0,530434846878052	966	3,18374037742615
967	0,505146980285645	967	3,18577527999878
968	0,484520196914673	968	3,18765878677368
969	0,468693971633911	969	3,18948268890381
970	0,4594886302948	970	3,19171547889709
971	0,458611249923706	971	3,19399952888489
972	0,465165376663208	972	3,19594025611877
973	0,483096837997437	973	3,19783329963684
974	0,510642528533936	974	3,19966673851013
975	0,547136068344116	975	3,20156693458557
976	0,590794086456299	976	3,20347785949707
977	0,639606714248657	977	3,2054591178894
978	0,697805881500244	978	3,20754051208496
979	0,765179395675659	979	3,2096254825592
980	0,843836069107056	980	3,21150541305542
981	0,933382511138916	981	3,21357607841492
982	1,0341465473175	982	3,21568846702576
983	1,15789175033569	983	3,21779370307922
984	1,30691647529602	984	3,21984648704529
985	1,47740960121155	985	3,22164058685303
986	1,68744683265686	986	3,22359323501587
987	1,97110056877136	987	3,22562336921692
988	2,36398458480835	988	3,22778701782227
989	2,84441471099854	989	3,22995543479919
990	3,32734107971191	990	3,2321560382843
991	3,69034767150879	991	3,23428511619568
992	3,83189082145691	992	3,23614239692688
993	3,72700810432434	993	3,2380747795105
994	3,39180588722229	994	3,24026823043823
995	2,92931795120239	995	3,24256777763367
996	2,46253609657288	996	3,24492335319519
997	2,05172777175903	997	3,24706196784973
998	1,72359943389893	998	3,24887037277222
999	1,47414684295654	999	3,25098752975464
1000	1,28210306167603	1000	3,25315833091736
1001	1,12977504730225	1001	3,25509071350098
1002	1,00696086883545	1002	3,25709700584412
1003	0,905777215957642	1003	3,25875401496887
1004	0,821390151977539	1004	3,26072573661804
1005	0,748921632766724	1005	3,2630980014801
1006	0,685799121856689	1006	3,26507925987244
1007	0,629782676696777	1007	3,26713919639587
1008	0,582796335220337	1008	3,26933026313782
1009	0,545583963394165	1009	3,27126741409302
1010	0,515375137329102	1010	3,27296137809753
1011	0,491771697998047	1011	3,27487111091614
1012	0,475077629089355	1012	3,27688097953796
1013	0,464781522750854	1013	3,27895402908325
1014	0,460484027862549	1014	3,28108310699463
1015	0,461928844451904	1015	3,28309178352356
1016	0,470970869064331	1016	3,28510165214539
1017	0,487868785858154	1017	3,28734397888184
1018	0,51537036895752	1018	3,28952431678772
1019	0,557111501693726	1019	3,29132676124573
1020	0,608372688293457	1020	3,29304337501526
1021	0,672029256820679	1021	3,294997215271
1022	0,749995708465576	1022	3,29676151275635
1023	0,842635631561279	1023	3,29825758934021
1024	0,956324338912964	1024	3,29963445663452
1025	1,08357667922974	1025	3,30149292945862
1026	1,22674465179443	1026	3,30379724502563
1027	1,40366792678833	1027	3,30541014671326
1028	1,61978960037231	1028	3,30716252326965
1029	1,8860399723053	1029	3,30930113792419
1030	2,23183274269104	1030	3,31152439117432
1031	2,65941381454468	1031	3,31341743469238
1032	3,10995817184448	1032	3,31525325775146
1033	3,51945877075195	1033	3,3175802230835
1034	3,80581617355347	1034	3,31929445266724
1035	3,93441438674927	1035	3,32105278968811
1036	3,89825344085693	1036	3,3232319355011
1037	3,67449641227722	1037	3,32533955574036
1038	3,31517696380615	1038	3,32765936851501
1039	2,89026141166687	1039	3,32977890968323
1040	2,46530771255493	1040	3,33159327507019
1041	2,07764029502869	1041	3,33335161209106
1042	1,73145890235901	1042	3,33523988723755
1043	1,44808292388916	1043	3,33724975585938
1044	1,23741507530212	1044	3,33878874778748
1045	1,07556343078613	1045	3,33999991416931
1046	0,943903923034668	1046	3,34183573722839
1047	0,835765600204468	1047	3,3440113067627
1048	0,747380256652832	1048	3,3462119102478
1049	0,671074390411377	1049	3,34827303886414
1050	0,60739278793335	1050	3,3503794670105
1051	0,553410053253174	1051	3,35179686546326
1052	0,505869388580322	1052	3,35296273231506
1053	0,469962358474731	1053	3,35525155067444
1054	0,440710783004761	1054	3,3580207824707
1055	0,418323278427124	1055	3,36015582084656
1056	0,403907299041748	1056	3,36228966712952
1057	0,394290685653687	1057	3,36473941802979
1058	0,390262603759766	1058	3,36659073829651
1059	0,393123626708984	1059	3,36862683296204
1060	0,402673482894897	1060	3,37104201316834
