QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 6,3210286525	 1,3596284389	 2,0067071915	
 6,3410319077	 1,4275801182	 2,0087075233	
 6,3610351630	 1,4877247810	 2,0109760761	
 6,3810384182	 1,5391135216	 2,0132315159	
 6,4010416734	 1,5831243992	 2,0153367519	
 6,4210449287	 1,6153311729	 2,0174241066	
 6,4410481839	 1,6343176365	 2,0195150375	
 6,4610514391	 1,6394662857	 2,0218634605	
 6,4810546943	 1,6290903091	 2,0243430138	
 6,5010579496	 1,5982162952	 2,0265972614	
 6,5210612048	 1,5492010117	 2,0287394524	
 6,5410644600	 1,4874446392	 2,0310032368	
 6,5610677153	 1,4168369770	 2,0333361626	
 6,5810709705	 1,3307285309	 2,0354926586	
 6,6010742257	 1,2386298180	 2,0373749733	
 6,6210774809	 1,1591577530	 2,0392668247	
 6,6410807362	 1,0835409164	 2,0413017273	
 6,6610839914	 1,0146653652	 2,0434510708	
 6,6810872466	 0,9557795525	 2,0457220078	
 6,7010905019	 0,9008204937	 2,0481956005	
 6,7210937571	 0,8483934402	 2,0505416393	
 6,7410970123	 0,8045697212	 2,0525825024	
 6,7611002676	 0,7659876347	 2,0544588566	
 6,7811035228	 0,7303977013	 2,0563220978	
 6,8011067780	 0,6993234158	 2,0586025715	
 6,8211100332	 0,6714141369	 2,0610940456	
 6,8411132885	 0,6462001801	 2,0629525185	
 6,8611165437	 0,6228387356	 2,0649731159	
 6,8811197989	 0,6051087379	 2,0671570301	
 6,9011230542	 0,5924940109	 2,0691645145	
 6,9211263094	 0,5808997154	 2,0716345310	
 6,9411295646	 0,5687224865	 2,0739364624	
 6,9611328198	 0,5586731434	 2,0758843422	
 6,9811360751	 0,5505013466	 2,0778584480	
 7,0011393303	 0,5417227745	 2,0799839497	
 7,0211425855	 0,5308675766	 2,0816850662	
 7,0411458408	 0,5192482471	 2,0838773251	
 7,0611490960	 0,5087161064	 2,0865893364	
 7,0811523512	 0,4988360405	 2,0887112617	
 7,1011556065	 0,4890465736	 2,0905387402	
 7,1211588617	 0,4813730717	 2,0924091339	
 7,1411621169	 0,4759478569	 2,0945179462	
 7,1611653721	 0,4727840424	 2,0966947079	
 7,1811686274	 0,4740607738	 2,0988118649	
 7,2011718826	 0,4782366753	 2,1009886265	
 7,2211751378	 0,4854464531	 2,1030139923	
 7,2411783931	 0,4965066910	 2,1048498154	
 7,2611816483	 0,5097436905	 2,1067202091	
 7,2811849035	 0,5234420300	 2,1088182926	
 7,3011881587	 0,5392384529	 2,1110117435	
 7,3211914140	 0,5557835102	 2,1132886410	
